ImageId,EncodedPixels
test_mask_11,14347 2 14351 1 14596 6 14846 6 15091 1 15096 6 15340 3 15345 8 15581 29 15825 38 16066 53 16309 2 16313 58 16557 65 16807 65 17058 64 17309 63 17557 65 17806 67 18054 69 18299 74 18548 74 18798 74 19048 74 19298 75 19548 74 19797 74 20041 72 20291 67 20541 64 20791 62 21041 58 21101 2 21291 57 21351 3 21541 56 21791 49 22040 41 22290 41 22540 40 22790 40 23040 35 23076 4 23290 40 23540 40 23789 35 24035 39 24284 39 24534 39 24784 39 25034 39 25284 39 25534 39 25784 39 26033 40 26283 40 26533 40 26783 40 27033 40 27283 40 27533 40 27783 40 28033 40 28283 39 28533 36 28783 35 28821 1 29033 36 29071 1 29283 36 29321 1 29533 39 29783 39 30033 39 30283 36 30533 34 30783 34 30818 1 31033 39 31283 39 31533 39 31783 38 32033 35 32070 1 32283 35 32320 1 32533 35 32570 1 32783 35 32820 1 33033 35 33070 1 33283 36 33320 1 33533 38 33783 39 34033 38 34283 35 34534 33 34784 33 35034 33 35283 35 35533 39 35783 40 36034 39 36289 34 36539 34 36789 34 37039 34 37289 34 37539 34 37789 34 38040 33 38290 34 38540 34 38790 34 39040 34 39290 35 39540 37 39791 40 40042 45 40296 44 40341 1 40547 49 40797 49 41047 49 41297 49 41547 50 41798 58 42049 66 42300 69 42551 69 42801 69 43051 69 43300 70 43551 1 43555 66 43806 66 44057 65 44308 64 44563 59 44813 59 45063 59 45313 59 45563 59 45815 57 46072 49 46326 43 46578 37 46829 36 47079 37 47330 36 47581 34 47832 32 48088 23
test_mask_12,19597 1 19838 16 20073 34 20316 41 20565 42 20815 41 21064 41 21314 41 21564 41 21809 45 22056 42 22306 34 22555 35 22805 36 23056 34 23306 35 23556 34 23800 33 23835 2 24048 33 24298 33 24548 33 24798 33 25048 32 25298 33 25548 33 25798 28 25828 2 26047 27 26293 31 26543 31 26793 30 27043 30 27293 30 27543 30 27792 31 28041 32 28292 31 28542 31 28792 31 29042 31 29291 32 29541 32 29791 28 29820 2 30041 26 30291 26 30542 24 30792 24 31042 24 31292 25 31542 25 31792 25 32042 24 32292 24 32542 24 32792 24 33042 24 33293 23 33543 23 33792 25 34043 23 34294 22 34544 22 34794 22 35044 22 35294 23 35543 26 35793 29 36045 1 36047 26 36297 26 36548 25 36798 25 37047 26 37298 25 37548 25 37798 25 38048 26 38299 25 38549 28 38798 27 39049 28 39299 26 39326 1 39549 31 39799 32 40051 1 40053 35 40305 40 40555 41 40805 41 41055 41 41305 42 41555 42 41806 51 42056 58 42307 60 42557 62 42807 61 43057 62 43307 62 43558 62 43813 58 44065 56 44317 54 44571 50 44821 50 45071 50 45321 50 45571 49 45825 44 46082 33 46341 23 46596 11 46847 14 46862 1 47097 17 47348 13 47362 2 47597 16
test_mask_13,11588 6 11823 34 12067 44 12315 49 12564 51 12814 51 13064 52 13314 52 13559 60 13806 66 14055 68 14299 74 14549 74 14799 74 15049 74 15301 72 15549 75 15799 76 16048 79 16297 81 16547 81 16797 81 17047 81 17297 81 17544 84 17793 85 18041 84 18290 82 18540 82 18790 82 19040 82 19291 81 19541 81 19790 74 20040 48 20289 43 20539 42 20789 42 21039 42 21289 42 21539 42 21789 41 22034 40 22284 39 22535 38 22785 38 23035 38 23286 37 23536 37 23785 38 24033 40 24284 38 24535 36 24784 38 25034 38 25284 38 25535 37 25784 38 26033 40 26283 36 26320 1 26534 32 26784 32 27034 32 27284 32 27534 32 27784 32 28033 33 28284 32 28535 31 28785 31 29035 31 29285 31 29534 32 29784 32 30033 33 30285 31 30539 27 30789 27 31039 27 31289 27 31539 27 31789 27 32040 26 32290 26 32540 26 32790 26 33040 26 33290 26 33540 26 33790 26 34041 25 34291 25 34541 25 34791 25 35041 25 35291 25 35541 26 35791 27 36042 29 36297 26 36548 25 36798 25 37048 25 37298 24 37548 25 37798 25 38050 24 38305 26 38556 24 38806 23 39056 23 39306 20 39556 23 39807 22 40063 20 40316 21 40571 16 40822 14 41072 14 41323 7 41331 1
test_mask_14,14081 3 14087 5 14097 1 14099 3 14323 30 14573 34 14817 1 14821 35 15071 36 15322 37 15565 47 15813 51 16056 63 16299 72 16548 74 16798 74 17048 74 17298 74 17548 74 17797 75 18042 81 18291 82 18540 82 18790 82 19040 82 19290 82 19540 82 19790 79 20035 77 20283 73 20533 70 20783 70 21033 66 21283 66 21351 3 21533 64 21783 57 22032 49 22282 49 22532 49 22782 43 22826 4 23032 43 23076 4 23282 49 23532 49 23782 43 23828 2 24029 45 24280 44 24531 42 24781 42 25029 44 25279 44 25529 44 25777 46 26026 47 26275 48 26525 48 26776 47 27026 47 27276 47 27526 47 27775 48 28025 48 28275 48 28525 48 28775 48 29025 48 29275 48 29525 48 29775 48 30025 48 30275 48 30525 48 30775 48 31025 48 31275 48 31525 48 31775 48 32025 48 32276 47 32527 46 32776 47 33026 47 33277 46 33526 47 33776 47 34027 46 34279 44 34529 43 34779 43 35030 42 35281 42 35531 42 35781 42 36032 41 36282 41 36532 41 36782 41 37032 41 37282 41 37532 41 37782 41 38033 41 38283 41 38326 1 38534 41 38576 1 38784 41 39034 41 39283 44 39534 46 39784 47 40040 48 40290 50 40342 1 40540 55 40790 53 41040 53 41291 53 41541 55 41792 55 42048 60 42299 62 42549 62 42800 60 43050 60 43300 59 43550 58 43806 51 44058 49 44314 42 44567 36 44817 34 45071 29 45322 24 45577 2 45583 12
test_mask_15,4612 10 4855 2 4859 17 5104 26 5355 21 5605 24 5844 41 5886 1 6087 57 6333 64 6583 65 6832 67 7081 71 7331 67 7581 67 7649 3 7824 79 8068 87 8315 96 8565 99 8814 103 9064 103 9315 103 9562 106 9806 113 10054 116 10302 120 10551 126 10801 126 11050 127 11300 127 11549 129 11798 130 12047 132 12293 136 12541 138 12792 137 13042 137 13292 137 13541 141 13791 142 14040 142 14290 140 14540 139 14790 139 15040 139 15290 139 15540 139 15790 139 16036 144 16283 147 16533 146 16783 145 17033 112 17149 5 17157 19 17283 106 17408 14 17423 1 17533 104 17658 13 17783 105 17909 13 18033 103 18160 2 18283 100 18532 102 18782 101 19033 99 19283 99 19533 97 19783 90 20032 81 20282 80 20532 79 20782 79 21032 79 21282 80 21532 79 21782 74 22032 72 22282 69 22532 67 22782 67 23032 67 23282 67 23532 71 23782 66 24032 65 24282 65 24532 64 24782 64 25032 64 25282 64 25532 64 25782 64 26032 63 26282 58 26532 57 26782 57 27032 57 27282 58 27532 58 27782 58 28032 57 28282 57 28532 57 28782 57 29032 57 29282 57 29532 57 29782 57 30032 56 30283 55 30533 54 30783 55 31033 55 31283 56 31533 56 31783 56 32033 56 32283 54 32534 51 32784 52 33034 54 33285 53 33535 54 33784 55 34039 50 34290 49 34540 49 34790 48 35040 48 35290 48 35540 50 35790 56 36041 55 36292 55 36542 55 36792 55 37042 54 37292 55 37542 57 37792 2 37797 54 38048 57 38299 58 38550 58 38800 57 39050 57 39299 59 39550 60 39801 2 39805 56 39863 1 40056 58 40308 57 40564 52 40815 51 41065 50 41315 50 41572 37 41612 1 41846 5 41854 3
test_mask_16,15830 30 16072 42 16314 57 16564 58 16814 58 17063 59 17314 58 17560 2 17563 59 17809 63 18056 66 18305 67 18549 73 18799 73 19049 73 19299 73 19549 73 19798 72 20047 66 20292 67 20542 64 20793 62 21044 61 21294 61 21543 56 21600 4 21791 51 21843 1 22041 41 22290 41 22540 41 22790 41 23040 41 23290 41 23540 41 23790 35 23828 2 24039 35 24289 34 24539 34 24789 34 25039 34 25289 34 25539 34 25785 38 26034 39 26283 40 26533 40 26784 39 27034 39 27284 39 27534 39 27783 40 28033 40 28283 39 28533 34 28783 34 29033 34 29071 1 29284 33 29533 34 29783 36 29821 1 30033 34 30283 34 30533 34 30784 33 31034 33 31284 33 31534 33 31784 33 32034 34 32070 1 32284 33 32535 31 32785 32 33035 32 33289 28 33535 2 33539 29 33570 1 33784 38 34039 33 34290 27 34318 1 34540 27 34790 27 35040 27 35290 29 35321 1 35540 32 35790 33 36040 33 36290 33 36540 33 36790 33 37040 33 37290 33 37540 33 37791 33 38041 33 38293 37 38544 37 38795 35 39047 33 39297 33 39543 1 39547 34 39797 34 40048 40 40299 46 40550 46 40800 46 41050 46 41299 47 41550 46 41805 43 41850 4 42056 56 42307 58 42558 57 42807 58 43058 57 43308 57 43559 55 43814 50 44066 47 44323 35 44576 32 44826 31 45077 30 45329 28 45580 25
test_mask_17,12074 29 12105 1 12319 41 12566 46 12816 48 13066 48 13316 48 13558 60 13799 78 14048 81 14297 82 14547 82 14797 82 15047 81 15297 82 15543 87 15791 90 16039 93 16283 100 16533 101 16783 98 17033 98 17283 98 17533 98 17782 99 18032 98 18282 97 18531 96 18782 95 19032 94 19281 96 19529 97 19777 94 20025 85 20275 80 20525 79 20775 79 21025 79 21275 79 21525 78 21774 73 22024 65 22274 64 22524 59 22586 1 22774 59 23024 59 23274 59 23524 59 23773 59 24017 64 24268 62 24518 57 24579 1 24767 58 24829 1 25017 57 25267 58 25326 4 25517 64 25767 64 26017 63 26267 57 26517 57 26767 57 27017 57 27267 57 27517 57 27767 57 28017 57 28267 57 28517 56 28767 56 29017 56 29267 57 29517 57 29767 57 30017 56 30267 56 30517 56 30767 56 31017 56 31267 56 31517 56 31767 56 32017 56 32267 56 32518 55 32767 56 33017 56 33269 54 33518 55 33767 56 34019 54 34273 50 34524 49 34773 50 35024 49 35274 49 35524 49 35774 49 36024 49 36274 49 36524 49 36774 49 37024 49 37274 49 37524 50 37774 50 38025 55 38275 56 38525 56 38775 56 39025 56 39275 56 39525 56 39776 56 40032 61 40282 65 40532 65 40782 64 41032 64 41283 64 41533 64 41783 73 42039 76 42290 82 42414 1 42417 1 42540 83 42664 1 42790 82 43041 81 43291 81 43541 80 43795 77 44048 76 44128 2 44144 1 44152 1 44300 74 44378 1 44555 68 44806 66 45056 60 45306 60 45557 57 45824 30 45855 2
test_mask_18,13849 3 14088 22 14333 30 14581 33 14831 33 15086 28 15336 29 15580 36 15827 40 16071 50 16314 58 16564 58 16814 59 17064 59 17314 59 17563 60 17813 60 18057 66 18306 66 18556 66 18806 66 19056 66 19306 66 19556 66 19805 66 20050 57 20299 49 20549 45 20799 42 21049 40 21299 40 21549 40 21798 34 22048 27 22297 27 22544 2 22547 27 22797 27 23047 27 23297 27 23547 27 23793 30 24041 32 24291 32 24541 31 24791 31 25041 32 25291 32 25541 32 25791 31 26041 32 26291 25 26317 2 26541 25 26791 25 27041 25 27291 25 27541 25 27790 26 28040 26 28290 26 28540 26 28790 26 29040 26 29291 25 29540 26 29790 26 30040 26 30290 26 30541 24 30791 24 31041 25 31291 25 31541 25 31791 25 32041 25 32291 24 32542 23 32792 23 33041 24 33291 24 33541 25 33791 25 34042 24 34293 23 34543 23 34793 23 35043 23 35293 23 35543 23 35792 27 36043 28 36297 25 36548 25 36798 25 37048 25 37298 25 37548 25 37798 25 38049 25 38299 26 38326 2 38549 31 38799 30 39049 29 39299 27 39549 31 39800 31 40055 32 40306 33 40556 39 40806 39 41056 38 41306 39 41556 40 41806 42 42059 49 42314 45 42565 44 42815 43 43065 44 43315 43 43565 42 43822 35 44079 27 44331 24 44583 2 44587 5 44837 5 44846 1 45087 4 45338 2
test_mask_19,13597 5 13605 1 13825 43 14073 47 14321 50 14571 50 14821 50 15071 49 15322 49 15571 51 15816 56 16059 66 16306 72 16556 72 16806 72 17056 72 17306 72 17556 72 17806 72 18054 73 18299 74 18549 74 18799 74 19049 74 19299 76 19549 74 19798 70 19870 1 20048 52 20297 42 20547 41 20797 41 21047 36 21084 4 21297 42 21547 36 21584 4 21794 37 22041 33 22291 32 22541 32 22791 32 23041 32 23292 31 23542 31 23791 32 24041 32 24291 31 24541 31 24791 31 25041 32 25291 32 25541 32 25791 32 26041 31 26291 25 26317 2 26320 1 26541 25 26791 25 27041 25 27291 25 27541 25 27791 25 28040 26 28291 25 28541 25 28791 25 29041 25 29291 25 29541 25 29791 25 30041 25 30291 25 30541 25 30791 25 31041 25 31291 25 31541 25 31791 25 32042 24 32292 24 32543 23 32793 23 33043 23 33293 23 33543 23 33793 23 34045 1 34047 19 34297 19 34548 18 34798 18 35048 18 35298 19 35548 21 35798 23 36048 25 36298 25 36549 24 36799 24 37049 24 37299 24 37550 23 37801 22 38056 19 38307 23 38557 24 38807 23 39058 21 39307 21 39559 19 39813 16 40066 18 40321 17 40572 16 40822 14 41072 15 41324 2 41327 2 41330 5
test_mask_20,4582 1 4824 1 4831 6 4839 2 5074 2 5080 11 5093 1 5097 1 5331 6 5338 3 5347 1 5574 2 5577 2 5580 11 5597 1 5814 36 6058 45 6307 47 6556 50 6805 52 7055 53 7306 52 7555 53 7799 61 8047 65 8292 71 8541 73 8791 73 9041 74 9291 74 9541 74 9790 76 10034 83 10283 85 10533 86 10783 86 11033 87 11283 87 11533 87 11783 88 12032 89 12281 90 12527 95 12777 95 13027 95 13277 95 13527 96 13777 97 14025 99 14275 99 14525 98 14775 98 15024 99 15275 98 15525 100 15775 101 16024 103 16274 103 16524 103 16774 102 17024 102 17274 103 17524 103 17773 101 18017 104 18267 97 18517 96 18767 96 19017 96 19267 96 19517 96 19767 90 20017 81 20267 79 20517 74 20767 74 21017 73 21267 73 21517 72 21767 70 22017 64 22267 63 22517 58 22576 1 22578 2 22767 58 22826 4 23017 58 23078 2 23267 63 23517 63 23767 58 24017 57 24267 56 24517 56 24767 56 25017 56 25267 56 25517 56 25767 56 26016 57 26267 56 26517 56 26767 56 27017 56 27267 56 27517 56 27767 56 28017 56 28267 56 28517 55 28767 55 29017 55 29267 55 29517 56 29767 56 30017 56 30267 55 30517 54 30767 55 31017 55 31267 55 31517 54 31767 55 32017 54 32267 55 32517 55 32767 54 33017 54 33267 55 33517 55 33767 55 34017 55 34273 46 34320 1 34524 45 34570 1 34774 44 35024 44 35070 1 35274 45 35320 1 35524 48 35774 49 36024 49 36275 48 36525 48 36775 48 37025 48 37275 48 37525 48 37775 48 38025 48 38280 44 38531 43 38781 43 39031 43 39282 42 39532 42 39782 43 40033 50 40283 55 40534 55 40784 53 41035 2 41038 50 41285 1 41289 49 41539 48 41790 47 42042 45 42297 39 42548 35 42798 35 43049 32 43299 31 43556 19 43808 9
test_mask_21,13821 41 14066 47 14315 49 14565 50 14815 50 15065 50 15315 50 15564 55 15808 62 16055 67 16298 75 16548 75 16798 75 17048 75 17298 76 17548 75 17798 76 18042 81 18291 81 18541 81 18791 81 19041 81 19291 81 19541 81 19790 78 20040 66 20289 59 20539 52 20789 51 21037 52 21287 52 21536 52 21784 48 22033 42 22283 41 22533 41 22783 41 23033 40 23283 41 23533 41 23783 40 24032 41 24282 41 24532 40 24782 40 25032 41 25282 41 25532 41 25782 41 26032 41 26282 40 26532 35 26568 1 26782 35 27032 35 27068 1 27071 1 27282 37 27321 1 27532 37 27571 1 27782 37 27820 2 28031 41 28282 35 28532 34 28781 36 29031 36 29281 36 29531 36 29781 36 30030 37 30281 35 30531 35 30781 35 31031 36 31281 35 31531 35 31781 35 32032 34 32282 34 32532 34 32782 34 33032 34 33282 34 33532 34 33782 35 33820 1 34032 34 34282 34 34532 34 34782 34 35032 34 35282 34 35532 37 35782 40 36033 39 36283 38 36533 36 36783 36 36820 2 37033 39 37283 40 37533 40 37783 40 38039 34 38290 34 38540 34 38790 34 39040 34 39290 34 39540 34 39790 40 40042 45 40295 44 40547 42 40797 42 41047 42 41297 43 41547 46 41798 48 42050 56 42305 51 42555 51 42806 50 43056 50 43306 49 43556 46 43807 44 44064 35 44316 28 44573 18 44823 18 45077 13
test_mask_22,13814 25 14058 35 14097 1 14306 42 14556 46 14802 51 15055 47 15306 47 15549 59 15798 64 16041 73 16289 80 16539 81 16789 81 17039 82 17288 83 17534 87 17783 88 18032 89 18282 89 18531 90 18781 90 19031 90 19280 92 19528 93 19777 90 20025 82 20275 79 20524 78 20774 77 21024 74 21274 74 21524 73 21774 67 22017 64 22267 64 22517 63 22767 63 23017 63 23267 64 23517 64 23767 63 24017 57 24266 58 24516 57 24766 57 25016 57 25266 58 25516 58 25766 58 26015 59 26265 58 26515 58 26764 59 27014 59 27264 59 27511 1 27513 60 27760 63 28010 63 28260 63 28510 63 28760 63 29011 62 29260 63 29510 63 29760 63 30009 64 30260 63 30510 63 30760 63 31010 63 31259 64 31509 64 31759 64 32009 64 32260 63 32510 62 32760 61 33010 62 33260 63 33510 63 33759 64 34009 64 34260 62 34510 62 34760 62 35009 63 35259 64 35509 64 35759 64 36009 64 36260 63 36510 63 36760 63 37010 63 37260 63 37510 63 37760 63 38010 64 38264 65 38515 65 38765 64 39016 64 39265 65 39511 1 39515 66 39761 2 39765 66 40016 73 40266 79 40516 80 40766 80 41016 80 41266 80 41516 81 41766 89 42017 97 42267 99 42517 103 42767 102 43017 103 43267 103 43517 104 43771 101 44024 100 44274 100 44524 100 44774 101 45024 101 45274 101 45525 99 45775 98 46031 92 46281 92 46532 90 46781 91 47032 90 47282 90 47532 90 47783 88 48034 87 48287 83 48540 79 48790 79 49040 79 49290 77 49540 75 49791 73 50045 69 50300 61 50556 51 50806 51 51057 49 51307 49 51557 49 51809 2 51813 41 52068 31 52334 4
test_mask_23,11801 21 12048 31 12292 37 12542 41 12793 40 13043 40 13292 41 13541 49 13789 60 14033 70 14283 70 14533 71 14783 71 15033 70 15283 71 15533 74 15782 79 16031 83 16275 94 16525 96 16775 96 17025 96 17275 96 17525 96 17775 96 18024 97 18274 98 18523 98 18774 97 19023 98 19269 1 19272 100 19519 1 19521 100 19767 99 20017 88 20267 84 20517 81 20767 81 21017 81 21267 82 21516 81 21766 74 22016 66 22266 65 22516 65 22766 65 23015 66 23265 66 23515 66 23761 1 23764 67 24010 64 24260 64 24510 64 24760 64 25010 64 25260 64 25510 64 25759 65 26009 64 26259 64 26509 64 26759 64 27009 64 27259 64 27509 64 27759 64 28009 64 28259 64 28509 64 28759 64 29009 64 29259 64 29509 64 29759 64 30009 64 30259 64 30509 64 30759 64 31009 64 31259 64 31509 64 31759 64 32009 64 32259 64 32509 64 32759 63 33009 64 33259 64 33509 64 33759 64 34009 64 34259 64 34509 64 34759 64 35009 64 35259 64 35509 64 35759 65 36009 64 36259 65 36509 65 36759 65 37009 65 37259 65 37509 65 37759 66 38009 72 38259 72 38509 72 38759 72 39009 72 39259 72 39509 73 39759 74 40009 86 40259 88 40509 88 40759 88 41009 88 41259 88 41509 95 41760 96 42010 103 42261 1 42264 102 42511 1 42515 105 42761 1 42765 104 43011 1 43015 105 43261 1 43265 105 43511 2 43514 108 43761 1 43766 110 44016 114 44266 114 44516 114 44766 115 45016 115 45266 117 45409 2 45516 121 45658 4 45767 120 45908 4 46017 121 46267 121 46517 121 46767 128 47017 129 47267 136 47408 3 47517 138 47657 4 47774 131 47907 4 48025 128 48157 4 48275 120 48525 118 48775 119 49025 119 49275 120 49526 119 49782 113 50033 111 50284 106 50537 101 50788 99 51039 98 51289 98 51540 96 51791 94 52043 89 52299 74 52555 66 52805 66 53056 64 53306 64 53557 63 53813 51 54071 35
test_mask_24,16081 1 16315 29 16345 15 16564 47 16814 50 17064 50 17314 50 17559 55 17806 60 18049 70 18298 73 18548 74 18798 74 19048 75 19298 75 19547 76 19793 79 20040 79 20290 75 20540 74 20790 74 21040 73 21289 76 21367 2 21537 1 21539 74 21785 69 22033 57 22282 56 22532 51 22586 1 22782 50 23032 50 23282 51 23337 1 23532 51 23782 49 24029 45 24078 2 24278 46 24527 47 24777 47 25027 47 25278 46 25527 47 25775 49 26025 49 26275 48 26525 48 26775 48 27025 48 27275 48 27525 48 27774 49 28024 49 28274 49 28524 49 28774 47 29024 45 29070 1 29274 45 29320 1 29524 45 29570 3 29774 49 30024 49 30274 43 30320 1 30524 43 30774 44 31024 43 31274 42 31524 42 31570 1 31774 49 32024 49 32274 48 32524 45 32570 1 32774 45 32820 1 33024 45 33274 43 33523 50 33771 52 34023 50 34274 49 34524 49 34773 50 35024 49 35274 49 35523 50 35772 52 36024 50 36274 53 36524 53 36774 53 37024 53 37274 53 37328 2 37524 56 37774 57 38024 59 38274 64 38524 64 38774 63 39024 64 39274 64 39524 65 39774 66 40025 73 40099 2 40275 79 40525 79 40775 79 41025 79 41275 80 41525 80 41775 82 42027 1 42029 86 42281 90 42531 90 42781 90 43032 89 43282 89 43409 2 43532 95 43657 12 43782 97 43901 3 43906 15 44032 107 44150 21 44283 106 44392 3 44400 21 44533 114 44649 22 44783 138 45033 138 45283 139 45533 139 45673 1 45785 137 45923 2 46040 131 46290 132 46540 131 46790 130 47040 131 47290 135 47540 136 47792 133 48047 128 48298 123 48549 120 48800 119 49050 120 49300 120 49551 119 49805 116 50057 112 50313 103 50565 98 50816 97 51066 98 51316 98 51567 96 51822 91 52077 84 52335 70 52589 65 52839 65 53091 63 53343 60 53596 56 53848 53 54106 37 54372 15
test_mask_25,13813 48 14058 54 14307 57 14556 58 14806 58 15056 59 15306 59 15556 60 15802 68 16048 73 16292 80 16541 82 16791 81 17041 82 17292 81 17541 82 17791 82 18039 83 18287 85 18536 86 18788 84 19038 84 19287 85 19535 87 19783 84 20033 73 20282 71 20532 66 20782 64 21032 59 21094 1 21282 58 21344 2 21532 57 21782 53 21836 1 22031 49 22280 45 22530 44 22779 45 23027 47 23277 47 23527 48 23777 47 24025 49 24275 48 24525 48 24775 48 25025 48 25275 48 25525 48 25775 48 26025 48 26275 48 26525 48 26775 48 27025 48 27275 48 27525 48 27775 48 28025 48 28275 48 28525 48 28775 48 29025 48 29275 48 29525 48 29775 48 30025 48 30275 48 30525 48 30775 48 31025 48 31275 48 31525 48 31775 47 32025 47 32275 47 32525 46 32775 46 33025 47 33275 47 33525 47 33775 47 34025 44 34070 1 34275 42 34525 41 34775 42 35025 42 35275 42 35525 46 35775 48 36025 47 36276 45 36526 43 36776 42 37026 42 37276 43 37320 1 37526 47 37775 48 38031 42 38282 41 38532 42 38782 42 39032 42 39282 42 39532 42 39782 43 40033 54 40283 56 40533 60 40783 57 41034 62 41284 62 41534 63 41788 61 41850 6 42040 72 42290 74 42541 73 42791 74 43041 74 43291 74 43542 73 43796 69 44048 67 44299 66 44550 64 44800 64 45051 63 45302 61 45554 58 45807 52 46065 41 46326 24 46584 2
test_mask_26,13810 43 14058 50 14307 53 14556 54 14805 55 15056 55 15306 56 15550 63 15798 67 16043 76 16291 80 16540 82 16790 82 17040 82 17290 82 17540 82 17789 83 18033 89 18283 89 18533 89 18783 89 19033 89 19283 89 19533 89 19782 86 20032 77 20281 74 20530 73 20780 69 21029 69 21279 69 21529 68 21777 62 22025 56 22275 55 22525 50 22578 1 22775 50 22828 2 23025 50 23078 2 23275 55 23525 55 23775 50 24024 50 24274 49 24524 49 24774 49 25024 49 25274 49 25524 49 25774 49 26024 49 26274 49 26524 49 26774 49 27024 49 27274 49 27524 49 27773 50 28019 1 28021 52 28273 50 28524 49 28773 50 29023 50 29274 49 29523 50 29771 52 30019 1 30021 52 30273 50 30524 49 30773 50 31023 50 31274 49 31524 49 31773 50 32024 49 32274 48 32524 48 32774 48 33024 49 33274 49 33524 49 33774 49 34024 48 34274 48 34524 45 34570 1 34774 45 34820 1 35024 45 35070 2 35274 48 35524 49 35774 49 36024 49 36275 48 36525 48 36775 48 37025 48 37275 48 37525 48 37775 48 38025 48 38275 49 38527 47 38777 47 39027 47 39277 2 39280 44 39527 1 39530 45 39781 50 40032 56 40282 62 40532 64 40782 63 41033 63 41283 63 41533 63 41783 66 41851 3 42039 73 42290 74 42540 74 42790 74 43040 75 43291 73 43541 73 43792 72 44048 65 44299 64 44549 63 44800 62 45050 62 45303 59 45555 53 45808 48 46077 2 46080 15 46097 1
test_mask_27,14347 1 14574 3 14579 22 14823 29 15073 27 15322 31 15565 44 15813 50 16053 67 16298 74 16548 77 16797 78 17048 80 17297 80 17544 82 17793 86 18040 89 18290 89 18539 90 18789 90 19039 91 19289 91 19537 93 19785 91 20033 81 20282 79 20532 75 20608 2 20782 75 21032 73 21282 73 21531 74 21779 69 22025 58 22084 5 22275 57 22525 57 22775 56 23025 56 23275 57 23525 57 23775 56 24025 49 24274 50 24524 50 24774 50 25024 49 25274 50 25524 50 25774 50 26019 1 26021 53 26272 51 26522 51 26772 51 27019 1 27021 52 27272 51 27519 1 27521 52 27767 56 28017 56 28267 56 28517 56 28767 55 29017 55 29267 56 29517 56 29767 56 30017 56 30267 52 30320 3 30517 51 30767 52 31017 52 31070 1 31267 50 31320 1 31517 52 31570 3 31767 56 32017 56 32267 55 32517 54 32767 54 33017 52 33070 1 33267 50 33320 1 33517 56 33767 56 34017 56 34268 55 34518 54 34768 54 35020 53 35271 52 35519 54 35767 56 36021 52 36273 51 36523 51 36773 51 37024 50 37274 50 37523 51 37773 51 38024 57 38274 57 38524 58 38774 58 39024 58 39274 58 39524 58 39774 60 40025 70 40275 72 40525 72 40775 72 41025 76 41275 79 41525 80 41776 83 42032 89 42164 14 42282 91 42409 19 42532 92 42658 20 42782 92 42908 20 43032 96 43158 20 43282 97 43407 22 43532 99 43651 28 43782 107 43896 33 44033 145 44285 143 44538 139 44789 139 45039 140 45289 140 45539 138 45790 135 46041 129 46292 126 46543 119 46793 120 47043 120 47295 118 47546 116 47798 114 48049 112 48303 100 48556 95 48806 95 49056 96 49306 95 49557 90 49809 87 50065 79 50322 66 50575 61 50828 58 51079 56 51330 55 51581 52 51833 46 52094 28
test_mask_28,13596 35 13632 1 13819 90 14065 96 14314 97 14564 97 14814 102 15064 99 15314 98 15414 2 15559 109 15807 113 16049 127 16297 130 16546 135 16796 136 17045 137 17295 137 17542 141 17791 142 18040 143 18286 148 18536 150 18787 155 19036 156 19286 156 19534 158 19783 159 20032 161 20281 97 20387 56 20529 1 20531 89 20642 51 20779 85 20867 2 20895 1 20899 44 21028 85 21150 43 21278 87 21366 3 21400 45 21527 86 21649 51 21776 79 21909 41 22025 65 22167 32 22275 64 22425 2 22428 16 22524 59 22682 4 22689 2 22774 58 23024 58 23274 58 23524 58 23774 57 24022 53 24079 1 24269 1 24272 52 24519 1 24521 53 24769 55 25017 57 25267 57 25517 57 25767 57 26017 57 26267 56 26517 56 26767 56 27017 56 27267 56 27517 56 27766 57 28016 57 28266 57 28516 57 28766 53 28820 1 29016 53 29266 51 29516 51 29570 3 29766 53 29820 3 30016 53 30070 3 30266 50 30516 50 30766 51 31016 51 31266 50 31515 51 31570 1 31765 57 32015 57 32265 52 32318 1 32515 52 32568 1 32763 1 32765 54 33013 1 33015 51 33265 51 33513 53 33760 63 34010 63 34261 62 34512 60 34762 60 35013 60 35263 60 35510 63 35760 63 36010 64 36260 64 36511 63 36761 63 37013 61 37264 61 37510 65 37579 1 37760 71 38011 1 38013 69 38265 73 38515 73 38765 71 39016 71 39266 72 39515 73 39765 74 40016 82 40099 3 40266 89 40516 89 40766 88 41016 89 41266 89 41516 90 41766 96 42017 106 42159 10 42171 6 42267 112 42408 19 42517 112 42657 20 42767 112 42907 20 43017 113 43152 1 43157 20 43267 113 43402 25 43517 118 43636 2 43650 29 43681 2 43767 169 44019 1 44021 163 44274 161 44524 162 44774 163 45024 164 45274 165 45524 166 45775 165 46025 166 46275 166 46525 167 46775 167 47025 167 47275 170 47525 171 47782 164 48032 164 48282 164 48533 162 48783 162 49033 163 49283 163 49534 162 49789 157 50041 155 50291 155 50543 152 50793 152 51044 150 51294 149 51547 146 51798 145 52055 138 52307 136 52563 130 52814 129 53064 128 53314 127 53565 123 53817 119 54076 109 54337 98 54590 96 54840 96 55091 95 55341 94 55592 1 55595 90 55846 88 56107 75 56365 64 56615 63 56867 62 57117 66 57364 69 57618 60 57681 1 57869 57 58136 2 58140 2 58143 26
